test, rrt iteration, number of waypoints, distance to goal
1,1246,46,189.339
1,1247,46,189.339
1,1248,46,189.339
1,1249,46,189.339
1,1250,46,189.339
1,1251,46,189.339
1,1252,46,189.339
1,1253,46,189.339
1,1254,46,189.339
1,1255,46,189.339
1,1256,46,189.339
1,1257,46,189.339
1,1258,46,189.339
1,1259,46,189.339
1,1260,46,189.339
1,1261,46,189.339
1,1262,46,189.339
1,1263,46,189.339
1,1264,46,189.339
1,1265,46,189.339
1,1266,46,189.253
1,1267,46,189.253
1,1268,46,189.253
1,1269,46,189.253
1,1270,46,189.253
1,1271,46,189.253
1,1272,46,189.253
1,1273,46,189.253
1,1274,46,189.253
1,1275,46,189.253
1,1276,46,189.253
1,1277,46,189.253
1,1278,46,189.253
1,1279,46,189.253
1,1280,46,189.253
1,1281,46,189.253
1,1282,46,189.253
1,1283,46,189.253
1,1284,46,189.253
1,1285,46,189.253
1,1286,46,189.253
1,1287,46,189.253
1,1288,46,189.253
1,1289,46,189.253
1,1290,46,189.253
1,1291,46,189.253
1,1292,46,189.253
1,1293,46,189.253
1,1294,46,189.253
1,1295,46,189.253
1,1296,46,189.253
1,1297,46,189.253
1,1298,46,189.253
1,1299,46,189.253
1,1300,46,189.253
1,1301,46,189.253
1,1302,46,189.253
1,1303,46,189.253
1,1304,46,189.253
1,1305,46,189.253
1,1306,46,189.253
1,1307,46,189.253
1,1308,46,189.253
1,1309,46,189.253
1,1310,46,189.253
1,1311,46,189.253
1,1312,46,189.253
1,1313,46,189.253
1,1314,46,189.253
1,1315,46,189.253
1,1316,46,189.253
1,1317,46,189.253
1,1318,46,189.253
1,1319,46,189.253
1,1320,46,189.253
1,1321,46,189.253
1,1322,46,189.253
1,1323,46,189.253
1,1324,46,189.253
1,1325,46,189.253
1,1326,46,189.253
1,1327,46,189.253
1,1328,46,189.253
1,1329,46,189.253
1,1330,46,189.253
1,1331,46,189.253
1,1332,46,189.253
1,1333,46,189.253
1,1334,46,189.253
1,1335,46,189.253
1,1336,46,189.253
1,1337,46,189.253
1,1338,46,189.253
1,1339,46,189.253
1,1340,46,189.253
1,1341,46,189.253
1,1342,46,189.253
1,1343,46,189.253
1,1344,46,189.253
1,1345,46,189.253
1,1346,46,189.253
1,1347,46,189.253
1,1348,46,189.253
1,1349,46,189.253
1,1350,46,189.253
1,1351,46,189.253
1,1352,46,189.253
1,1353,46,189.253
1,1354,46,189.155
1,1355,46,189.155
1,1356,46,189.155
1,1357,46,189.155
1,1358,46,189.155
1,1359,46,189.155
1,1360,46,189.155
1,1361,46,189.155
1,1362,46,189.155
1,1363,46,189.155
1,1364,46,189.155
1,1365,46,189.155
1,1366,46,189.155
1,1367,46,189.155
1,1368,46,189.155
1,1369,46,189.155
1,1370,46,189.155
1,1371,46,189.155
1,1372,46,189.155
1,1373,46,189.155
1,1374,46,189.155
1,1375,46,189.155
1,1376,46,189.155
1,1377,46,189.148
1,1378,46,189.148
1,1379,46,189.148
1,1380,46,189.148
1,1381,46,189.148
1,1382,46,189.148
1,1383,46,189.148
1,1384,46,189.148
1,1385,46,189.148
1,1386,46,189.148
1,1387,46,189.148
1,1388,46,189.148
1,1389,46,189.148
1,1390,46,189.148
1,1391,46,189.148
1,1392,46,189.148
1,1393,46,189.148
1,1394,46,189.148
1,1395,46,189.148
1,1396,46,189.148
1,1397,46,189.148
1,1398,46,189.148
1,1399,46,189.148
1,1400,46,189.148
1,1401,46,189.148
1,1402,46,189.148
1,1403,46,189.148
1,1404,46,189.148
1,1405,46,189.148
1,1406,46,189.148
1,1407,46,189.148
1,1408,46,189.148
1,1409,46,189.148
1,1410,46,189.148
1,1411,46,189.148
1,1412,46,189.148
1,1413,46,189.148
1,1414,46,189.148
1,1415,46,189.148
1,1416,46,189.148
1,1417,46,189.148
1,1418,46,189.148
1,1419,46,189.148
1,1420,46,189.148
1,1421,46,189.148
1,1422,46,189.148
1,1423,46,189.148
1,1424,45,189.148
1,1425,45,189.148
1,1426,45,189.148
1,1427,45,189.148
1,1428,45,188.866
1,1429,45,188.866
1,1430,45,188.866
1,1431,45,188.866
1,1432,45,188.866
1,1433,45,188.866
1,1434,45,188.866
1,1435,45,188.866
1,1436,45,188.866
1,1437,45,188.866
1,1438,45,188.866
1,1439,45,188.866
1,1440,45,188.866
1,1441,45,188.866
1,1442,45,188.866
1,1443,45,188.866
1,1444,45,188.866
1,1445,45,188.866
1,1446,45,188.866
1,1447,45,188.866
1,1448,45,188.866
1,1449,45,188.866
1,1450,45,188.866
1,1451,45,188.866
1,1452,45,188.866
1,1453,45,188.866
1,1454,45,188.866
1,1455,45,188.866
1,1456,45,188.866
1,1457,45,188.866
1,1458,45,188.866
1,1459,45,188.866
1,1460,45,188.866
1,1461,45,188.866
1,1462,45,188.866
1,1463,45,188.866
1,1464,45,188.866
1,1465,45,188.866
1,1466,45,188.866
1,1467,45,188.866
1,1468,45,188.866
1,1469,45,188.866
1,1470,45,188.866
1,1471,45,188.866
1,1472,45,188.866
1,1473,45,188.866
1,1474,45,188.866
1,1475,45,188.866
1,1476,45,188.866
1,1477,45,188.866
1,1478,45,188.866
1,1479,45,188.866
1,1480,45,188.866
1,1481,45,188.866
1,1482,45,188.866
1,1483,45,188.866
1,1484,45,188.866
1,1485,45,188.866
1,1486,45,188.866
1,1487,45,188.848
1,1488,45,188.848
1,1489,45,188.848
1,1490,45,188.848
1,1491,45,188.848
1,1492,45,188.848
1,1493,45,188.848
1,1494,45,188.848
1,1495,45,188.848
1,1496,45,188.848
1,1497,45,188.848
1,1498,45,188.848
1,1499,45,188.848
1,1500,44,188.848
1,1501,44,188.848
1,1502,44,188.848
1,1503,44,188.848
1,1504,44,188.848
1,1505,44,188.848
1,1506,44,188.848
1,1507,44,188.848
1,1508,44,188.848
1,1509,44,188.848
1,1510,44,188.848
1,1511,44,188.848
1,1512,44,188.848
1,1513,44,188.848
1,1514,44,188.848
1,1515,44,188.848
1,1516,44,188.848
1,1517,44,188.848
1,1518,44,188.848
1,1519,44,188.848
1,1520,44,188.848
1,1521,44,188.848
1,1522,44,188.848
1,1523,44,188.848
1,1524,44,188.848
1,1525,44,188.848
1,1526,44,188.848
1,1527,44,188.848
1,1528,44,188.848
1,1529,44,188.848
1,1530,44,188.848
1,1531,44,188.848
1,1532,44,188.848
1,1533,44,188.848
1,1534,44,188.848
1,1535,44,188.848
1,1536,44,188.848
1,1537,44,188.848
1,1538,44,188.848
1,1539,44,188.848
1,1540,44,188.848
1,1541,44,188.848
1,1542,44,188.848
1,1543,44,188.848
1,1544,44,188.848
1,1545,44,188.848
1,1546,44,188.848
1,1547,44,188.848
1,1548,44,188.848
1,1549,44,188.848
1,1550,44,188.848
1,1551,44,188.848
1,1552,44,188.848
1,1553,44,188.848
1,1554,44,188.848
1,1555,44,188.848
1,1556,44,188.848
1,1557,44,188.848
1,1558,45,188.848
1,1559,45,188.841
1,1560,45,188.841
1,1561,45,188.841
1,1562,45,188.841
1,1563,45,188.841
1,1564,45,188.841
1,1565,45,188.841
1,1566,45,188.841
1,1567,45,188.841
1,1568,46,188.841
1,1569,46,188.841
1,1570,46,188.841
1,1571,46,188.841
1,1572,46,188.841
1,1573,46,188.841
1,1574,46,188.841
1,1575,46,188.841
1,1576,46,188.841
1,1577,46,188.841
1,1578,46,188.841
1,1579,46,188.841
1,1580,46,188.841
1,1581,46,188.841
1,1582,46,188.841
1,1583,46,188.841
1,1584,46,188.841
1,1585,46,188.841
1,1586,46,188.841
1,1587,46,188.841
1,1588,46,188.841
1,1589,46,188.841
1,1590,46,188.841
1,1591,46,188.841
1,1592,46,188.841
1,1593,46,188.841
1,1594,46,188.841
1,1595,46,188.841
1,1596,46,188.841
1,1597,46,188.841
1,1598,46,188.841
1,1599,45,188.841
1,1600,45,188.841
1,1601,45,188.841
1,1602,45,188.841
1,1603,45,188.841
1,1604,45,188.841
1,1605,45,188.841
1,1606,45,188.841
1,1607,45,188.841
1,1608,45,188.841
1,1609,45,188.841
1,1610,45,188.841
1,1611,45,188.307
1,1612,45,188.307
1,1613,45,188.307
1,1614,45,188.307
1,1615,45,188.307
1,1616,45,188.307
1,1617,45,188.307
1,1618,44,188.307
1,1619,44,188.307
1,1620,44,188.307
1,1621,44,188.307
1,1622,44,188.307
1,1623,44,187.24
1,1624,44,187.24
1,1625,44,187.24
1,1626,44,187.24
1,1627,44,187.24
1,1628,44,187.24
1,1629,44,187.24
1,1630,44,187.24
1,1631,44,187.24
1,1632,44,187.24
1,1633,44,187.24
1,1634,44,187.24
1,1635,44,187.24
1,1636,44,187.24
1,1637,44,187.24
1,1638,44,187.24
1,1639,44,187.24
1,1640,44,187.24
1,1641,44,187.24
1,1642,44,187.24
1,1643,44,187.24
1,1644,44,187.24
1,1645,44,187.126
1,1646,44,187.126
1,1647,44,187.126
1,1648,44,187.126
1,1649,44,187.126
1,1650,44,187.126
1,1651,44,187.126
1,1652,44,187.126
1,1653,44,187.126
1,1654,44,187.126
1,1655,44,187.126
1,1656,44,187.126
1,1657,44,187.122
1,1658,44,187.122
1,1659,44,187.122
1,1660,44,187.122
1,1661,44,187.122
1,1662,44,187.122
1,1663,44,187.122
1,1664,44,187.122
1,1665,44,187.122
1,1666,44,187.122
1,1667,44,187.122
1,1668,44,187.122
1,1669,44,187.122
1,1670,44,187.122
1,1671,44,187.122
1,1672,44,187.122
1,1673,44,187.122
1,1674,44,187.122
1,1675,44,187.122
1,1676,44,187.122
1,1677,44,187.122
1,1678,44,187.122
1,1679,44,187.122
1,1680,44,187.122
1,1681,44,187.122
1,1682,44,187.122
1,1683,44,187.122
1,1684,44,187.122
1,1685,44,187.122
1,1686,44,187.122
1,1687,44,187.122
1,1688,44,187.122
1,1689,44,187.122
1,1690,44,187.122
1,1691,44,187.122
1,1692,44,187.122
1,1693,44,187.122
1,1694,44,187.122
1,1695,44,187.122
1,1696,44,187.122
1,1697,44,187.122
1,1698,44,187.122
1,1699,44,187.122
1,1700,44,187.122
1,1701,44,187.122
1,1702,44,187.122
1,1703,44,187.122
1,1704,44,187.122
1,1705,44,187.122
1,1706,44,187.122
1,1707,44,187.122
1,1708,44,187.122
1,1709,44,187.122
