test, rrt iteration, number of waypoints, distance to goal
1,1363,52,191.11
1,1364,52,191.11
1,1365,52,191.11
1,1366,52,191.11
1,1367,52,191.11
1,1368,52,191.11
1,1369,52,191.11
1,1370,52,191.11
1,1371,52,191.11
1,1372,52,191.11
1,1373,52,191.11
1,1374,52,191.11
1,1375,52,191.11
1,1376,52,191.11
1,1377,52,191.11
1,1378,52,191.11
1,1379,52,191.11
1,1380,52,191.11
1,1381,52,191.11
1,1382,52,191.11
1,1383,52,191.11
1,1384,52,191.11
1,1385,52,191.11
1,1386,52,191.11
1,1387,52,191.11
1,1388,52,191.11
1,1389,52,191.11
1,1390,52,191.11
1,1391,52,191.11
1,1392,52,191.11
1,1393,52,191.11
1,1394,52,191.11
1,1395,52,191.11
1,1396,52,191.11
1,1397,52,191.11
1,1398,52,191.11
1,1399,52,191.11
1,1400,52,191.11
1,1401,52,191.11
1,1402,52,191.11
1,1403,52,191.11
1,1404,52,191.11
1,1405,52,191.11
1,1406,52,191.11
1,1407,52,191.11
1,1408,52,191.11
1,1409,52,191.11
1,1410,52,191.11
1,1411,52,191.11
1,1412,52,191.11
1,1413,52,191.11
1,1414,52,191.11
1,1415,52,191.11
1,1416,52,191.11
1,1417,52,191.11
1,1418,52,191.11
1,1419,52,191.11
1,1420,52,191.11
1,1421,52,191.11
1,1422,52,191.11
1,1423,52,191.11
1,1424,52,191.11
1,1425,52,191.11
1,1426,52,191.11
1,1427,52,191.11
1,1428,52,191.11
1,1429,52,191.11
1,1430,52,191.11
1,1431,52,191.11
1,1432,52,191.11
1,1433,52,191.11
1,1434,52,191.11
1,1435,52,191.11
1,1436,52,191.11
1,1437,52,191.11
1,1438,52,191.11
1,1439,52,191.11
1,1440,52,191.11
1,1441,52,191.11
1,1442,52,191.11
1,1443,52,191.11
1,1444,52,191.11
1,1445,52,191.11
1,1446,52,191.11
1,1447,52,191.11
1,1448,52,191.11
1,1449,52,191.11
1,1450,52,191.11
1,1451,52,191.11
1,1452,52,191.11
1,1453,52,191.11
1,1454,52,191.11
1,1455,52,191.11
1,1456,52,191.11
1,1457,52,191.11
1,1458,52,191.11
1,1459,52,191.11
1,1460,52,191.11
1,1461,52,191.11
1,1462,52,191.11
1,1463,52,191.11
1,1464,52,191.11
1,1465,52,191.11
1,1466,52,191.11
1,1467,52,191.11
1,1468,52,191.11
1,1469,52,191.11
1,1470,52,191.11
1,1471,52,191.11
1,1472,52,191.11
1,1473,52,191.11
1,1474,52,191.11
1,1475,52,191.11
1,1476,52,191.11
1,1477,52,190.4
1,1478,52,190.4
1,1479,52,190.4
1,1480,52,190.4
1,1481,52,190.4
1,1482,52,190.4
1,1483,52,190.4
1,1484,52,190.4
1,1485,52,190.4
1,1486,52,190.4
1,1487,52,190.4
1,1488,52,190.4
1,1489,52,190.4
1,1490,52,190.4
1,1491,52,190.4
1,1492,52,190.4
1,1493,52,190.4
1,1494,52,190.4
1,1495,52,190.4
1,1496,52,190.4
1,1497,52,190.4
1,1498,52,190.4
1,1499,52,190.4
1,1500,52,190.4
1,1501,52,190.4
1,1502,52,190.4
1,1503,52,190.4
1,1504,52,190.4
1,1505,52,190.4
1,1506,52,190.4
1,1507,52,190.4
1,1508,52,190.4
1,1509,52,190.4
1,1510,52,190.4
1,1511,52,190.4
1,1512,52,190.4
1,1513,52,190.4
1,1514,52,190.4
1,1515,52,190.4
1,1516,52,190.4
1,1517,52,190.4
1,1518,52,190.4
1,1519,52,190.4
1,1520,52,190.4
1,1521,52,190.4
1,1522,52,190.4
1,1523,52,190.4
1,1524,52,190.4
1,1525,52,190.4
