test, rrt iteration, number of waypoints, distance to goal,
1,3083,25,282.436,540.451594613749
1,3084,25,282.436,540.451594613749
1,3085,25,282.436,540.451594613749
1,3086,25,282.436,540.451594613749
1,3087,25,282.436,540.451594613749
1,3088,25,282.436,540.451594613749
1,3089,25,282.436,540.451594613749
1,3090,25,282.436,540.451594613749
1,3091,25,282.436,540.451594613749
1,3092,25,282.436,540.451594613749
1,3093,25,282.436,540.451594613749
1,3094,25,282.436,540.451594613749
1,3095,25,282.436,540.451594613749
1,3096,25,282.436,540.451594613749
1,3097,25,282.436,540.451594613749
1,3098,25,282.436,540.451594613749
1,3099,25,282.436,540.451594613749
1,3100,25,282.436,540.451594613749
1,3101,25,282.436,540.451594613749
1,3102,25,282.436,540.451594613749
1,3103,25,282.436,540.451594613749
1,3104,25,282.436,540.451594613749
1,3105,25,282.436,540.451594613749
1,3106,25,282.436,540.451594613749
1,3107,25,282.434,540.447767540751
1,3108,25,282.434,540.447767540751
1,3109,25,282.434,540.447767540751
1,3110,25,282.434,540.447767540751
1,3111,25,282.434,540.447767540751
1,3112,25,282.434,540.447767540751
1,3113,25,282.434,540.447767540751
1,3114,25,282.434,540.447767540751
1,3115,25,282.434,540.447767540751
1,3116,25,282.434,540.447767540751
1,3117,25,282.434,540.447767540751
1,3118,25,282.434,540.447767540751
1,3119,25,282.434,540.447767540751
1,3120,25,282.434,540.447767540751
1,3121,25,282.434,540.447767540751
1,3122,25,282.434,540.447767540751
1,3123,25,282.434,540.447767540751
1,3124,25,282.434,540.447767540751
1,3125,25,282.434,540.447767540751
1,3126,25,282.434,540.447767540751
1,3127,25,282.434,540.447767540751
1,3128,25,282.434,540.447767540751
1,3129,25,282.434,540.447767540751
1,3130,25,282.434,540.447767540751
1,3131,25,282.434,540.447767540751
1,3132,25,282.434,540.447767540751
1,3133,25,282.434,540.447767540751
1,3134,25,282.434,540.447767540751
1,3135,25,282.434,540.447767540751
1,3136,25,282.434,540.447767540751
1,3137,25,282.434,540.447767540751
1,3138,25,282.434,540.447767540751
1,3139,25,282.434,540.447767540751
1,3140,25,282.434,540.447767540751
1,3141,25,282.434,540.447767540751
1,3142,25,282.434,540.447767540751
1,3143,25,282.434,540.447767540751
1,3144,25,282.434,540.447767540751
1,3145,25,282.434,540.447767540751
1,3146,25,282.434,540.447767540751
1,3147,26,282.434,540.447767540751
1,3148,26,282.434,540.447767540751
1,3149,26,282.434,540.447767540751
1,3150,26,282.434,540.447767540751
1,3151,26,282.434,540.447767540751
1,3152,26,282.434,540.447767540751
1,3153,26,282.434,540.447767540751
1,3154,26,282.434,540.447767540751
1,3155,26,282.434,540.447767540751
1,3156,26,282.434,540.447767540751
1,3157,26,282.434,540.447767540751
1,3158,26,282.395,540.373139617293
1,3159,26,282.395,540.373139617293
1,3160,26,282.395,540.373139617293
1,3161,26,282.395,540.373139617293
1,3162,26,282.395,540.373139617293
1,3163,26,282.395,540.373139617293
1,3164,26,282.395,540.373139617293
1,3165,26,282.395,540.373139617293
1,3166,26,282.395,540.373139617293
1,3167,26,282.395,540.373139617293
1,3168,26,282.395,540.373139617293
1,3169,26,282.395,540.373139617293
1,3170,26,282.395,540.373139617293
1,3171,26,282.395,540.373139617293
1,3172,26,282.395,540.373139617293
1,3173,26,282.395,540.373139617293
1,3174,26,282.395,540.373139617293
1,3175,26,282.395,540.373139617293
1,3176,26,282.395,540.373139617293
1,3177,26,282.395,540.373139617293
1,3178,26,282.395,540.373139617293
1,3179,26,282.395,540.373139617293
1,3180,26,282.395,540.373139617293
1,3181,26,282.395,540.373139617293
1,3182,26,282.395,540.373139617293
1,3183,26,282.395,540.373139617293
1,3184,26,282.395,540.373139617293
1,3185,26,282.395,540.373139617293
1,3186,26,282.395,540.373139617293
1,3187,26,282.395,540.373139617293
1,3188,26,282.395,540.373139617293
1,3189,26,282.395,540.373139617293
1,3190,26,282.395,540.373139617293
1,3191,26,282.395,540.373139617293
1,3192,26,282.395,540.373139617293
1,3193,26,282.395,540.373139617293
1,3194,26,282.395,540.373139617293
1,3195,26,282.395,540.373139617293
1,3196,26,282.395,540.373139617293
1,3197,26,282.395,540.373139617293
1,3198,26,282.395,540.373139617293
1,3199,26,282.395,540.373139617293
1,3200,26,282.395,540.373139617293
1,3201,26,282.395,540.373139617293
1,3202,26,282.395,540.373139617293
1,3203,26,282.395,540.373139617293
1,3204,26,282.395,540.373139617293
1,3205,26,282.395,540.373139617293
1,3206,26,282.395,540.373139617293
1,3207,26,282.395,540.373139617293
1,3208,26,282.395,540.373139617293
1,3209,26,282.395,540.373139617293
1,3210,26,282.395,540.373139617293
1,3211,26,282.395,540.373139617293
1,3212,26,282.395,540.373139617293
1,3213,26,282.395,540.373139617293
1,3214,26,282.395,540.373139617293
1,3215,26,282.395,540.373139617293
1,3216,26,282.395,540.373139617293
1,3217,26,282.395,540.373139617293
1,3218,26,282.395,540.373139617293
1,3219,26,282.395,540.373139617293
1,3220,26,282.395,540.373139617293
1,3221,26,282.395,540.373139617293
1,3222,26,282.395,540.373139617293
1,3223,26,282.395,540.373139617293
1,3224,26,282.395,540.373139617293
1,3225,26,282.395,540.373139617293
1,3226,26,282.395,540.373139617293
1,3227,26,282.395,540.373139617293
1,3228,26,282.395,540.373139617293
1,3229,26,282.395,540.373139617293
1,3230,26,282.395,540.373139617293
1,3231,26,282.395,540.373139617293
1,3232,26,282.395,540.373139617293
1,3233,26,282.395,540.373139617293
1,3234,26,282.395,540.373139617293
1,3235,26,282.395,540.373139617293
1,3236,26,282.395,540.373139617293
1,3237,26,282.395,540.373139617293
1,3238,26,282.395,540.373139617293
1,3239,26,282.395,540.373139617293
1,3240,26,282.395,540.373139617293
1,3241,26,282.395,540.373139617293
1,3242,26,282.395,540.373139617293
1,3243,26,282.395,540.373139617293
1,3244,26,282.395,540.373139617293
1,3245,26,282.395,540.373139617293
1,3246,26,282.395,540.373139617293
1,3247,26,282.395,540.373139617293
1,3248,26,282.395,540.373139617293
1,3249,26,282.395,540.373139617293
1,3250,26,282.395,540.373139617293
1,3251,26,282.395,540.373139617293
1,3252,26,282.395,540.373139617293
1,3253,26,282.395,540.373139617293
1,3254,26,282.395,540.373139617293
1,3255,26,282.395,540.373139617293
1,3256,26,282.395,540.373139617293
1,3257,26,282.395,540.373139617293
1,3258,26,282.395,540.373139617293
1,3259,26,282.395,540.373139617293
1,3260,26,282.395,540.373139617293
1,3261,26,282.395,540.373139617293
1,3262,27,282.395,540.373139617293
1,3263,27,282.395,540.373139617293
1,3264,27,282.395,540.373139617293
1,3265,27,282.395,540.373139617293
1,3266,27,282.395,540.373139617293
1,3267,27,282.395,540.373139617293
1,3268,27,282.395,540.373139617293
1,3269,27,282.395,540.373139617293
1,3270,27,282.395,540.373139617293
1,3271,27,282.395,540.373139617293
1,3272,27,282.395,540.373139617293
1,3273,27,282.395,540.373139617293
1,3274,27,282.395,540.373139617293
1,3275,27,282.395,540.373139617293
1,3276,27,282.395,540.373139617293
1,3277,27,282.395,540.373139617293
1,3278,27,282.395,540.373139617293
1,3279,27,282.395,540.373139617293
1,3280,27,282.395,540.373139617293
1,3281,27,282.395,540.373139617293
1,3282,27,282.395,540.373139617293
1,3283,27,282.395,540.373139617293
1,3284,27,282.395,540.373139617293
1,3285,27,282.395,540.373139617293
1,3286,27,282.395,540.373139617293
1,3287,27,282.395,540.373139617293
1,3288,27,282.395,540.373139617293
1,3289,27,282.395,540.373139617293
1,3290,27,282.395,540.373139617293
1,3291,27,282.395,540.373139617293
1,3292,27,282.395,540.373139617293
1,3293,27,282.395,540.373139617293
1,3294,27,282.395,540.373139617293
1,3295,27,282.395,540.373139617293
1,3296,27,282.395,540.373139617293
1,3297,27,282.395,540.373139617293
1,3298,27,282.395,540.373139617293
1,3299,27,282.395,540.373139617293
1,3300,27,282.395,540.373139617293
1,3301,27,282.395,540.373139617293
1,3302,27,282.395,540.373139617293
1,3303,27,282.395,540.373139617293
1,3304,27,282.395,540.373139617293
1,3305,27,282.395,540.373139617293
1,3306,27,282.395,540.373139617293
1,3307,27,282.395,540.373139617293
1,3308,27,282.395,540.373139617293
1,3309,27,282.395,540.373139617293
1,3310,27,282.395,540.373139617293
1,3311,27,282.395,540.373139617293
1,3312,27,282.395,540.373139617293
1,3313,27,282.395,540.373139617293
1,3314,27,282.395,540.373139617293
1,3315,27,282.395,540.373139617293
1,3316,27,282.395,540.373139617293
1,3317,27,282.395,540.373139617293
1,3318,27,282.395,540.373139617293
1,3319,27,282.395,540.373139617293
1,3320,27,282.395,540.373139617293
1,3321,27,282.395,540.373139617293
1,3322,27,282.395,540.373139617293
1,3323,27,282.395,540.373139617293
1,3324,27,282.395,540.373139617293
1,3325,27,282.395,540.373139617293
1,3326,27,282.395,540.373139617293
1,3327,27,282.395,540.373139617293
1,3328,27,282.395,540.373139617293
1,3329,27,282.395,540.373139617293
1,3330,27,282.395,540.373139617293
1,3331,27,282.395,540.373139617293
1,3332,27,282.395,540.373139617293
1,3333,27,282.395,540.373139617293
1,3334,27,282.395,540.373139617293
1,3335,27,282.395,540.373139617293
1,3336,27,282.395,540.373139617293
1,3337,27,282.395,540.373139617293
1,3338,27,282.395,540.373139617293
1,3339,27,282.395,540.373139617293
1,3340,27,282.395,540.373139617293
1,3341,27,282.395,540.373139617293
1,3342,27,282.395,540.373139617293
1,3343,27,282.395,540.373139617293
1,3344,27,282.395,540.373139617293
1,3345,27,282.395,540.373139617293
1,3346,27,282.395,540.373139617293
1,3347,27,282.395,540.373139617293
1,3348,27,282.395,540.373139617293
1,3349,27,282.395,540.373139617293
1,3350,27,282.395,540.373139617293
1,3351,27,282.395,540.373139617293
1,3352,27,282.395,540.373139617293
1,3353,27,282.395,540.373139617293
1,3354,27,282.395,540.373139617293
1,3355,27,282.395,540.373139617293
1,3356,27,282.395,540.373139617293
1,3357,27,282.395,540.373139617293
1,3358,27,282.395,540.373139617293
1,3359,27,282.395,540.373139617293
1,3360,27,282.395,540.373139617293
1,3361,27,282.395,540.373139617293
1,3362,27,282.349,540.285116938342
1,3363,27,282.349,540.285116938342
1,3364,27,282.349,540.285116938342
1,3365,27,282.349,540.285116938342
1,3366,27,282.349,540.285116938342
1,3367,27,282.349,540.285116938342
1,3368,27,282.349,540.285116938342
1,3369,27,282.349,540.285116938342
1,3370,27,282.349,540.285116938342
1,3371,27,282.349,540.285116938342
1,3372,27,282.349,540.285116938342
1,3373,27,282.33,540.248759744862
1,3374,27,282.33,540.248759744862
1,3375,27,282.33,540.248759744862
1,3376,27,282.33,540.248759744862
1,3377,27,282.33,540.248759744862
1,3378,27,282.33,540.248759744862
1,3379,27,282.33,540.248759744862
1,3380,27,282.33,540.248759744862
1,3381,27,282.33,540.248759744862
1,3382,27,282.33,540.248759744862
1,3383,27,282.33,540.248759744862
1,3384,27,282.33,540.248759744862
1,3385,27,282.33,540.248759744862
1,3386,27,282.33,540.248759744862
1,3387,27,282.33,540.248759744862
1,3388,27,282.33,540.248759744862
1,3389,27,282.33,540.248759744862
1,3390,27,282.33,540.248759744862
1,3391,27,282.33,540.248759744862
1,3392,27,282.33,540.248759744862
1,3393,27,282.33,540.248759744862
1,3394,27,282.33,540.248759744862
1,3395,27,282.33,540.248759744862
1,3396,27,282.33,540.248759744862
1,3397,27,282.33,540.248759744862
1,3398,27,282.33,540.248759744862
1,3399,27,282.33,540.248759744862
1,3400,27,282.33,540.248759744862
1,3401,27,282.33,540.248759744862
1,3402,27,282.33,540.248759744862
1,3403,27,282.33,540.248759744862
1,3404,27,282.33,540.248759744862
1,3405,27,282.33,540.248759744862
1,3406,27,282.33,540.248759744862
1,3407,27,282.33,540.248759744862
1,3408,27,282.33,540.248759744862
1,3409,27,282.33,540.248759744862
1,3410,27,282.33,540.248759744862
1,3411,27,282.33,540.248759744862
1,3412,27,282.33,540.248759744862
1,3413,27,282.23,540.057406094968
1,3414,28,282.23,540.057406094968
1,3415,28,282.23,540.057406094968
1,3416,28,282.23,540.057406094968
1,3417,28,282.23,540.057406094968
1,3418,28,282.23,540.057406094968
1,3419,28,282.23,540.057406094968
1,3420,28,282.23,540.057406094968
1,3421,28,282.23,540.057406094968
1,3422,28,282.23,540.057406094968
1,3423,28,282.23,540.057406094968
1,3424,28,282.23,540.057406094968
1,3425,28,282.23,540.057406094968
1,3426,28,282.23,540.057406094968
1,3427,28,282.23,540.057406094968
1,3428,28,282.23,540.057406094968
1,3429,28,282.23,540.057406094968
1,3430,28,282.23,540.057406094968
1,3431,28,282.23,540.057406094968
1,3432,28,282.221,540.040184266478
1,3433,28,282.221,540.040184266478
1,3434,28,282.221,540.040184266478
1,3435,28,282.221,540.040184266478
1,3436,28,282.221,540.040184266478
1,3437,28,282.221,540.040184266478
1,3438,28,282.221,540.040184266478
1,3439,28,282.221,540.040184266478
1,3440,28,282.221,540.040184266478
1,3441,28,282.221,540.040184266478
1,3442,28,282.221,540.040184266478
1,3443,28,282.221,540.040184266478
1,3444,28,282.221,540.040184266478
1,3445,28,282.221,540.040184266478
1,3446,28,282.221,540.040184266478
1,3447,28,282.221,540.040184266478
1,3448,28,282.221,540.040184266478
1,3449,28,282.221,540.040184266478
1,3450,28,282.221,540.040184266478
1,3451,28,282.221,540.040184266478
1,3452,28,282.221,540.040184266478
1,3453,28,282.221,540.040184266478
1,3454,28,282.221,540.040184266478
1,3455,28,282.221,540.040184266478
1,3456,28,282.221,540.040184266478
1,3457,28,282.221,540.040184266478
1,3458,28,282.221,540.040184266478
1,3459,28,282.221,540.040184266478
1,3460,28,282.221,540.040184266478
1,3461,28,282.221,540.040184266478
1,3462,28,282.221,540.040184266478
1,3463,28,282.221,540.040184266478
1,3464,28,282.221,540.040184266478
1,3465,28,282.221,540.040184266478
1,3466,28,282.221,540.040184266478
1,3467,28,282.221,540.040184266478
1,3468,28,282.221,540.040184266478
1,3469,28,282.221,540.040184266478
1,3470,28,282.221,540.040184266478
1,3471,28,282.221,540.040184266478
1,3472,28,282.221,540.040184266478
1,3473,28,282.221,540.040184266478
1,3474,28,282.221,540.040184266478
1,3475,28,282.221,540.040184266478
1,3476,28,282.221,540.040184266478
1,3477,28,282.221,540.040184266478
1,3478,28,282.221,540.040184266478
1,3479,28,282.221,540.040184266478
1,3480,28,282.221,540.040184266478
1,3481,28,282.221,540.040184266478
1,3482,28,282.221,540.040184266478
1,3483,28,282.221,540.040184266478
1,3484,28,282.221,540.040184266478
1,3485,28,282.221,540.040184266478
1,3486,28,282.221,540.040184266478
1,3487,28,282.221,540.040184266478
1,3488,28,282.221,540.040184266478
1,3489,28,282.221,540.040184266478
1,3490,28,282.221,540.040184266478
1,3491,28,282.221,540.040184266478
1,3492,28,282.221,540.040184266478
1,3493,28,282.221,540.040184266478
1,3494,28,282.221,540.040184266478
1,3495,28,282.221,540.040184266478
1,3496,28,282.221,540.040184266478
1,3497,28,282.221,540.040184266478
1,3498,28,282.221,540.040184266478
1,3499,28,282.221,540.040184266478
1,3500,28,282.221,540.040184266478
1,3501,28,282.221,540.040184266478
1,3502,28,282.221,540.040184266478
1,3503,28,282.221,540.040184266478
1,3504,28,282.221,540.040184266478
1,3505,28,282.221,540.040184266478
1,3506,28,282.221,540.040184266478
1,3507,28,282.221,540.040184266478
1,3508,28,282.221,540.040184266478
1,3509,28,282.221,540.040184266478
1,3510,28,282.221,540.040184266478
1,3511,28,282.221,540.040184266478
1,3512,28,282.221,540.040184266478
1,3513,28,282.221,540.040184266478
1,3514,28,282.221,540.040184266478
1,3515,28,282.221,540.040184266478
1,3516,28,282.221,540.040184266478
1,3517,28,282.221,540.040184266478
1,3518,28,282.221,540.040184266478
1,3519,28,282.221,540.040184266478
1,3520,28,282.221,540.040184266478
1,3521,28,282.221,540.040184266478
1,3522,28,282.221,540.040184266478
1,3523,28,282.221,540.040184266478
1,3524,28,282.221,540.040184266478
1,3525,28,282.221,540.040184266478
1,3526,28,282.221,540.040184266478
1,3527,28,282.221,540.040184266478
1,3528,28,282.221,540.040184266478
1,3529,28,282.221,540.040184266478
1,3530,28,282.221,540.040184266478
1,3531,28,282.221,540.040184266478
1,3532,28,282.221,540.040184266478
1,3533,28,282.221,540.040184266478
1,3534,28,282.221,540.040184266478
1,3535,28,282.221,540.040184266478
1,3536,28,282.221,540.040184266478
1,3537,28,282.221,540.040184266478
1,3538,28,282.221,540.040184266478
1,3539,28,282.221,540.040184266478
1,3540,28,282.221,540.040184266478
1,3541,28,282.221,540.040184266478
1,3542,28,282.221,540.040184266478
1,3543,28,282.221,540.040184266478
1,3544,28,282.221,540.040184266478
1,3545,28,282.221,540.040184266478
1,3546,28,282.221,540.040184266478
1,3547,28,282.221,540.040184266478
1,3548,28,282.221,540.040184266478
1,3549,28,282.221,540.040184266478
1,3550,28,282.221,540.040184266478
1,3551,28,282.221,540.040184266478
1,3552,28,282.221,540.040184266478
1,3553,28,282.221,540.040184266478
1,3554,28,282.221,540.040184266478
1,3555,28,282.221,540.040184266478
1,3556,28,282.221,540.040184266478
1,3557,28,282.221,540.040184266478
1,3558,28,282.221,540.040184266478
1,3559,28,282.221,540.040184266478
1,3560,28,282.221,540.040184266478
1,3561,28,282.221,540.040184266478
1,3562,28,282.221,540.040184266478
1,3563,28,282.221,540.040184266478
1,3564,28,282.221,540.040184266478
1,3565,28,282.221,540.040184266478
1,3566,28,282.221,540.040184266478
1,3567,28,282.221,540.040184266478
1,3568,28,282.221,540.040184266478
1,3569,28,282.221,540.040184266478
1,3570,28,282.221,540.040184266478
1,3571,28,282.221,540.040184266478
1,3572,28,282.221,540.040184266478
1,3573,28,282.221,540.040184266478
1,3574,28,282.221,540.040184266478
1,3575,28,282.221,540.040184266478
1,3576,28,282.221,540.040184266478
1,3577,28,282.221,540.040184266478
1,3578,28,282.221,540.040184266478
1,3579,28,282.221,540.040184266478
1,3580,28,282.221,540.040184266478
1,3581,28,282.221,540.040184266478
1,3582,28,282.221,540.040184266478
1,3583,28,282.221,540.040184266478
1,3584,28,282.221,540.040184266478
1,3585,28,282.221,540.040184266478
1,3586,28,282.221,540.040184266478
1,3587,28,282.221,540.040184266478
1,3588,28,282.221,540.040184266478
1,3589,28,282.221,540.040184266478
1,3590,28,282.221,540.040184266478
1,3591,28,282.221,540.040184266478
1,3592,28,282.221,540.040184266478
1,3593,28,282.221,540.040184266478
1,3594,28,282.221,540.040184266478
1,3595,28,282.221,540.040184266478
1,3596,28,282.221,540.040184266478
1,3597,28,282.221,540.040184266478
1,3598,28,282.221,540.040184266478
1,3599,28,282.221,540.040184266478
1,3600,28,282.221,540.040184266478
1,3601,28,282.221,540.040184266478
1,3602,28,282.221,540.040184266478
1,3603,28,282.221,540.040184266478
1,3604,28,282.221,540.040184266478
1,3605,28,282.221,540.040184266478
1,3606,28,282.221,540.040184266478
1,3607,28,282.221,540.040184266478
1,3608,28,282.221,540.040184266478
1,3609,28,282.221,540.040184266478
1,3610,28,282.221,540.040184266478
1,3611,28,282.221,540.040184266478
1,3612,28,282.221,540.040184266478
1,3613,28,282.221,540.040184266478
1,3614,28,282.221,540.040184266478
1,3615,28,282.221,540.040184266478
1,3616,28,282.221,540.040184266478
1,3617,28,282.221,540.040184266478
1,3618,28,282.221,540.040184266478
1,3619,28,282.221,540.040184266478
1,3620,28,282.221,540.040184266478
1,3621,28,282.221,540.040184266478
1,3622,28,282.221,540.040184266478
1,3623,28,282.221,540.040184266478
1,3624,28,282.221,540.040184266478
1,3625,28,282.221,540.040184266478
1,3626,28,282.221,540.040184266478
1,3627,28,282.221,540.040184266478
1,3628,28,282.221,540.040184266478
1,3629,28,282.221,540.040184266478
1,3630,28,282.221,540.040184266478
1,3631,28,282.221,540.040184266478
1,3632,28,282.221,540.040184266478
1,3633,28,282.221,540.040184266478
1,3634,28,282.221,540.040184266478
1,3635,28,282.221,540.040184266478
1,3636,28,282.221,540.040184266478
1,3637,28,282.221,540.040184266478
1,3638,28,282.221,540.040184266478
1,3639,28,282.221,540.040184266478
1,3640,30,282.221,540.040184266478
1,3641,30,282.221,540.040184266478
1,3642,30,282.221,540.040184266478
1,3643,30,282.221,540.040184266478
1,3644,30,282.221,540.040184266478
1,3645,30,282.221,540.040184266478
1,3646,30,282.221,540.040184266478
1,3647,30,282.221,540.040184266478
1,3648,30,282.221,540.040184266478
1,3649,30,282.221,540.040184266478
1,3650,30,282.221,540.040184266478
1,3651,30,282.221,540.040184266478
1,3652,30,282.221,540.040184266478
1,3653,30,282.221,540.040184266478
1,3654,30,282.221,540.040184266478
1,3655,30,282.221,540.040184266478
1,3656,30,282.221,540.040184266478
1,3657,30,282.221,540.040184266478
1,3658,30,282.221,540.040184266478
1,3659,30,282.221,540.040184266478
1,3660,30,282.221,540.040184266478
1,3661,30,282.221,540.040184266478
1,3662,30,282.221,540.040184266478
1,3663,30,282.221,540.040184266478
1,3664,30,282.221,540.040184266478
1,3665,30,282.221,540.040184266478
1,3666,30,282.221,540.040184266478
1,3667,30,282.221,540.040184266478
1,3668,30,282.221,540.040184266478
1,3669,30,282.221,540.040184266478
1,3670,30,282.221,540.040184266478
1,3671,31,282.221,540.040184266478
1,3672,31,282.221,540.040184266478
1,3673,31,282.221,540.040184266478
1,3674,31,282.221,540.040184266478
1,3675,31,282.221,540.040184266478
1,3676,31,282.221,540.040184266478
1,3677,31,282.221,540.040184266478
1,3678,31,282.221,540.040184266478
1,3679,31,282.221,540.040184266478
1,3680,31,282.221,540.040184266478
1,3681,31,282.221,540.040184266478
1,3682,31,282.221,540.040184266478
1,3683,31,282.221,540.040184266478
1,3684,31,282.221,540.040184266478
1,3685,31,282.221,540.040184266478
1,3686,31,282.221,540.040184266478
1,3687,31,282.221,540.040184266478
1,3688,31,282.221,540.040184266478
1,3689,31,282.221,540.040184266478
1,3690,31,282.221,540.040184266478
1,3691,31,282.221,540.040184266478
1,3692,31,282.221,540.040184266478
1,3693,31,282.221,540.040184266478
1,3694,31,282.221,540.040184266478
1,3695,31,282.221,540.040184266478
1,3696,31,282.221,540.040184266478
1,3697,31,282.221,540.040184266478
1,3698,31,282.221,540.040184266478
1,3699,31,282.221,540.040184266478
1,3700,31,282.221,540.040184266478
1,3701,31,282.221,540.040184266478
1,3702,31,282.221,540.040184266478
1,3703,31,282.221,540.040184266478
1,3704,31,282.221,540.040184266478
1,3705,31,282.221,540.040184266478
1,3706,31,282.221,540.040184266478
1,3707,31,282.221,540.040184266478
1,3708,31,282.221,540.040184266478
1,3709,31,282.221,540.040184266478
1,3710,31,282.221,540.040184266478
1,3711,31,282.221,540.040184266478
1,3712,31,282.221,540.040184266478
1,3713,31,282.221,540.040184266478
1,3714,31,282.221,540.040184266478
1,3715,31,282.221,540.040184266478
1,3716,31,282.221,540.040184266478
1,3717,31,282.221,540.040184266478
1,3718,31,282.221,540.040184266478
1,3719,31,282.221,540.040184266478
1,3720,31,282.221,540.040184266478
1,3721,31,282.221,540.040184266478
1,3722,31,282.221,540.040184266478
1,3723,31,282.221,540.040184266478
1,3724,31,282.221,540.040184266478
1,3725,31,282.221,540.040184266478
1,3726,31,282.221,540.040184266478
1,3727,31,282.221,540.040184266478
1,3728,31,282.221,540.040184266478
1,3729,31,282.221,540.040184266478
1,3730,31,282.221,540.040184266478
1,3731,31,282.221,540.040184266478
1,3732,31,282.221,540.040184266478
1,3733,31,282.221,540.040184266478
1,3734,31,282.221,540.040184266478
1,3735,31,282.221,540.040184266478
1,3736,31,282.221,540.040184266478
1,3737,31,282.221,540.040184266478
1,3738,31,282.221,540.040184266478
1,3739,31,282.221,540.040184266478
1,3740,31,282.221,540.040184266478
1,3741,31,282.221,540.040184266478
1,3742,31,282.221,540.040184266478
1,3743,31,282.221,540.040184266478
1,3744,31,282.221,540.040184266478
1,3745,31,282.221,540.040184266478
1,3746,31,282.221,540.040184266478
1,3747,31,282.221,540.040184266478
1,3748,31,282.221,540.040184266478
1,3749,31,282.221,540.040184266478
1,3750,31,282.221,540.040184266478
1,3751,31,282.221,540.040184266478
1,3752,31,282.221,540.040184266478
1,3753,31,282.221,540.040184266478
1,3754,31,282.221,540.040184266478
1,3755,31,282.221,540.040184266478
1,3756,31,282.221,540.040184266478
1,3757,31,282.221,540.040184266478
1,3758,31,282.221,540.040184266478
1,3759,31,282.221,540.040184266478
1,3760,31,282.221,540.040184266478
1,3761,31,282.221,540.040184266478
1,3762,31,282.221,540.040184266478
1,3763,31,282.221,540.040184266478
1,3764,31,282.221,540.040184266478
1,3765,31,282.221,540.040184266478
1,3766,31,282.221,540.040184266478
1,3767,31,282.221,540.040184266478
1,3768,31,282.221,540.040184266478
1,3769,31,282.221,540.040184266478
1,3770,31,282.221,540.040184266478
1,3771,31,282.221,540.040184266478
1,3772,31,282.221,540.040184266478
1,3773,31,282.221,540.040184266478
1,3774,31,282.221,540.040184266478
1,3775,31,282.221,540.040184266478
1,3776,31,282.221,540.040184266478
1,3777,31,282.221,540.040184266478
1,3778,31,282.221,540.040184266478
1,3779,31,282.221,540.040184266478
1,3780,31,282.221,540.040184266478
1,3781,31,282.221,540.040184266478
1,3782,31,282.221,540.040184266478
1,3783,31,282.221,540.040184266478
1,3784,31,282.221,540.040184266478
1,3785,31,282.221,540.040184266478
1,3786,31,282.221,540.040184266478
1,3787,31,282.221,540.040184266478
1,3788,31,282.221,540.040184266478
1,3789,31,282.221,540.040184266478
1,3790,31,282.221,540.040184266478
1,3791,31,282.221,540.040184266478
1,3792,31,282.221,540.040184266478
1,3793,31,282.221,540.040184266478
1,3794,31,282.221,540.040184266478
1,3795,31,282.221,540.040184266478
1,3796,31,282.221,540.040184266478
1,3797,31,282.221,540.040184266478
1,3798,31,282.221,540.040184266478
1,3799,31,282.221,540.040184266478
1,3800,31,282.221,540.040184266478
1,3801,31,282.221,540.040184266478
1,3802,31,282.221,540.040184266478
1,3803,31,282.221,540.040184266478
1,3804,31,282.221,540.040184266478
1,3805,31,282.221,540.040184266478
1,3806,31,282.221,540.040184266478
1,3807,31,282.221,540.040184266478
1,3808,31,282.221,540.040184266478
1,3809,31,282.221,540.040184266478
1,3810,31,282.221,540.040184266478
1,3811,31,282.221,540.040184266478
1,3812,31,282.221,540.040184266478
1,3813,31,282.221,540.040184266478
1,3814,31,282.221,540.040184266478
1,3815,31,282.221,540.040184266478
1,3816,31,282.221,540.040184266478
1,3817,31,282.221,540.040184266478
1,3818,31,282.221,540.040184266478
1,3819,31,282.221,540.040184266478
1,3820,31,282.221,540.040184266478
1,3821,31,282.221,540.040184266478
1,3822,31,282.221,540.040184266478
1,3823,31,282.221,540.040184266478
1,3824,31,282.221,540.040184266478
1,3825,31,282.221,540.040184266478
1,3826,31,282.221,540.040184266478
1,3827,31,282.221,540.040184266478
1,3828,31,282.221,540.040184266478
1,3829,31,282.221,540.040184266478
1,3830,31,282.221,540.040184266478
1,3831,31,282.221,540.040184266478
1,3832,31,282.221,540.040184266478
1,3833,31,282.221,540.040184266478
1,3834,31,282.221,540.040184266478
1,3835,31,282.221,540.040184266478
1,3836,31,282.221,540.040184266478
1,3837,31,282.221,540.040184266478
1,3838,31,282.221,540.040184266478
1,3839,31,282.221,540.040184266478
1,3840,31,282.221,540.040184266478
1,3841,31,282.221,540.040184266478
1,3842,31,282.221,540.040184266478
1,3843,31,282.221,540.040184266478
1,3844,31,282.221,540.040184266478
1,3845,31,282.221,540.040184266478
1,3846,31,282.221,540.040184266478
1,3847,31,282.221,540.040184266478
1,3848,31,282.221,540.040184266478
1,3849,31,282.221,540.040184266478
1,3850,31,282.221,540.040184266478
1,3851,31,282.221,540.040184266478
1,3852,31,282.221,540.040184266478
1,3853,31,282.221,540.040184266478
1,3854,31,282.221,540.040184266478
1,3855,31,282.221,540.040184266478
1,3856,31,282.221,540.040184266478
1,3857,31,282.221,540.040184266478
1,3858,31,282.221,540.040184266478
